ticket_id,created_at,channel,ticket_text,language,true_category,true_priority,text_norm_v1
TKT000776,2025-01-29T06:45:47.902Z,email,data roaming disabled help,en,Roaming & International Services,P3,data roaming disabled help
TKT000777,2025-01-02T16:26:00.790Z,app,device not connecting,en,Device / Hardware,P3,device not connecting
TKT000778,2025-02-18T15:46:19.147Z,call,ما حد ساعدني,ar,Complaints & Service Quality,P2,ما حد ساعدني
TKT000779,2024-12-06T04:03:06.108Z,email,problem,en,Other,P2,problem
TKT000780,2024-12-12T15:53:27.029Z,web,مشكلة في تسجيل الدخول,ar,Account & Authentication,P4,مشكلة في تسجيل الدخول
TKT000781,2025-01-01T14:07:01.450Z,chat,charged twice this month check it,en,Billing & Payments,P2,charged twice this month check it
TKT000782,2025-02-26T06:30:14.461Z,call,المشكلة متكررة وما انحلت,ar,Complaints & Service Quality,,المشكلة متكررة وما انحلت
TKT000783,2025-02-12T12:13:42.780Z,call,ما في خدمة برا البلد,,Roaming & International Services,P3,ما في خدمة برا البلد
TKT000784,2025-01-28T10:47:42.307Z,web,مشكلة في الراوتر,ar,Device / Hardware,P4,مشكلة في الراوتر
TKT000785,2024-12-18T14:22:27.357Z,app,النت فاصل من yesterday,ar,Network / Connectivity,P3,النت فاصل من yesterday
TKT000786,2025-01-20T07:43:31.566Z,,رسوم الروامنج غالية جدا,ar,Roaming & International Services,P2,رسوم الروامنج غالية جدا
TKT000787,2024-12-17T11:34:45.354Z,web,الشريحة ما تنقرا,ar,Device / Hardware,,الشريحة ما تنقرا
TKT000788,2025-02-14T10:09:32.397Z,call,no signal في منطقتي,ar,Network / Connectivity,P2,no signal في منطقتي
TKT000789,2024-12-27T06:19:06.341Z,email,hardware problem with router,en,Device / Hardware,P3,hardware problem with router
TKT000790,2025-02-19T18:15:53.502Z,call,الرقم السري مقفل,ar,Account & Authentication,P3,الرقم السري مقفل
TKT000791,2024-12-04T11:09:41.589Z,chat,pin blocked help,en,Account & Authentication,P3,pin blocked help
TKT000792,2025-02-10T13:12:15.718Z,app,new service not activated,en,Service Activation / Changes,P4,new service not activated
TKT000793,2025-02-28T12:39:04.599Z,chat,النت بطيء جدا مش قادر استخدمه,ar,Network / Connectivity,P1,النت بطيء جدا مش قادر استخدمه
TKT000794,2025-02-19T19:28:25.187Z,call,router مش شغال help,en,Device / Hardware,P2,router مش شغال help
TKT000795,2024-12-08T11:21:52.834Z,app,modem keeps restarting,en,Device / Hardware,P4,modem keeps restarting
TKT000796,2024-12-28T16:46:43.255Z,chat,why so expensive this month??,en,Billing & Payments,,why so expensive this month??
TKT000797,2025-02-15T07:30:43.149Z,call,الحساب محظور,ar,Account & Authentication,P4,الحساب محظور
TKT000798,2025-02-01T14:51:15.079Z,web,why so expensive this month??,en,Billing & Payments,P3,why so expensive this month??
TKT000799,2025-01-28T06:03:23.090Z,chat,payment failed بس المبلغ راح,,Billing & Payments,P4,payment failed بس المبلغ راح
TKT000800,2025-01-28T09:01:49.600Z,chat,repeated issue not fixed,en,Complaints & Service Quality,P3,repeated issue not fixed
TKT000801,2024-12-20T08:03:13.344Z,call,ما قدرت ادخل,ar,Account & Authentication,P4,ما قدرت ادخل
TKT000802,2025-02-27T06:34:39.408Z,chat,same problem again and again,en,Complaints & Service Quality,P3,same problem again and again
TKT000803,2024-12-25T15:22:40.192Z,chat,cant access account,en,Account & Authentication,P3,cant access account
TKT000804,2024-12-06T10:55:31.812Z,email,data roaming disabled help,en,Roaming & International Services,P3,data roaming disabled help
TKT000805,2024-12-15T06:03:50.507Z,app,ابغى اغير الباقة,ar,Service Activation / Changes,P3,ابغى اغير الباقة
TKT000806,2025-02-05T08:18:53.801Z,call,password نسيتها help,en,Account & Authentication,P3,password نسيتها help
TKT000807,2024-12-05T07:07:26.218Z,email,help محتاج,en,Other,P4,help محتاج
TKT000808,2024-12-04T19:29:52.755Z,call,service quality terrible,en,Complaints & Service Quality,P2,service quality terrible
TKT000809,2025-01-15T18:38:41.956Z,chat,internet not working since morning,en,Network / Connectivity,,internet not working since morning
TKT000810,2025-01-03T07:51:52.829Z,email,السرعة سيئة جدا!!,ar,Network / Connectivity,P3,السرعة سيئة جدا!!
TKT000811,2025-02-09T11:15:59.469Z,call,حاسبوني على خدمة ما عندي,ar,Billing & Payments,P4,حاسبوني على خدمة ما عندي
TKT000812,2025-01-28T12:39:15.239Z,email,خصموا زيادة,ar,Billing & Payments,P4,خصموا زيادة
TKT000813,2025-01-02T10:22:17.038Z,email,speed is terrible cant use,en,Network / Connectivity,P4,speed is terrible cant use
TKT000814,2025-02-11T11:21:34.466Z,app,المودم يعيد التشغيل,ar,Device / Hardware,P4,المودم يعيد التشغيل
TKT000815,2025-01-31T12:16:15.963Z,app,الاتصال يقطع كل شوية,ar,Network / Connectivity,P3,الاتصال يقطع كل شوية
TKT000816,2025-01-24T06:24:43.327Z,email,wifi not working pls fix urgent,en,Network / Connectivity,P3,wifi not working pls fix urgent
TKT000817,2024-12-03T15:34:14.650Z,email,CONNECTION KEEPS DROPPING EVERY FEW MINUTES,en,Network / Connectivity,P4,CONNECTION KEEPS DROPPING EVERY FEW MINUTES
TKT000818,2025-01-28T06:28:04.766Z,call,bill is incorrect,en,Billing & Payments,P2,bill is incorrect
TKT000819,2024-12-27T15:48:35.574Z,web,network down help,en,Network / Connectivity,P3,network down help
TKT000820,2024-12-01T15:17:44.402Z,app,رسوم الروامنج غالية جدا,ar,Roaming & International Services,P4,رسوم الروامنج غالية جدا
TKT000821,2024-12-31T18:09:55.572Z,chat,help pls,en,Other,P4,help pls
TKT000822,2025-01-01T06:09:11.630Z,call,حاسبوني على خدمة ما عندي,ar,Billing & Payments,P4,حاسبوني على خدمة ما عندي
TKT000823,2025-01-22T16:44:44.374Z,call,pin blocked help,en,Account & Authentication,P3,pin blocked help
TKT000824,2024-12-04T20:29:07.683Z,call,الفاتورة غلط,ar,Billing & Payments,P2,الفاتورة غلط
TKT000825,2025-01-03T10:39:16.944Z,app,charged for service i dont have,en,Billing & Payments,P4,charged for service i dont have
TKT000826,2024-12-04T12:01:43.084Z,call,الشبكة معطلة,ar,Network / Connectivity,P3,الشبكة معطلة
TKT000827,2025-01-21T19:47:21.448Z,chat,wrong amount on bill,en,Billing & Payments,P2,wrong amount on bill
TKT000828,2025-01-17T14:05:06.982Z,call,شحن مضاعف,ar,Billing & Payments,P3,شحن مضاعف
TKT000829,2024-12-13T13:26:58.966Z,chat,invoice wrong pls fix,en,Billing & Payments,P4,invoice wrong pls fix
TKT000830,2024-12-20T02:33:53.316Z,email,speed is terrible cant use,en,Network / Connectivity,,speed is terrible cant use
TKT000831,2025-02-04T06:55:21.481Z,app,no internet connection at all,en,Network / Connectivity,P4,no internet connection at all
TKT000832,2024-12-17T07:11:50.865Z,email,no signal in UAE,en,Roaming & International Services,P2,no signal in UAE
TKT000833,2024-12-04T06:45:39.244Z,app,ما في اشارة عندي,ar,Network / Connectivity,P2,ما في اشارة عندي
TKT000834,2024-12-30T15:35:26.038Z,call,problem عندي urgent,ar,Other,,problem عندي urgent
TKT000835,2024-12-13T14:50:14.170Z,call,subscription cancellation,en,Service Activation / Changes,P4,subscription cancellation
TKT000836,2025-01-16T04:10:33.154Z,call,account مقفل urgent,ar,Account & Authentication,P4,account مقفل urgent
TKT000837,2024-12-10T10:03:33.230Z,app,SIM REGISTRATION PROBLEM,en,Account & Authentication,P4,SIM REGISTRATION PROBLEM
TKT000838,2025-02-06T12:17:20.891Z,email,disconnects all the time,en,Network / Connectivity,P3,disconnects all the time
TKT000839,2025-01-11T12:59:12.283Z,call,ما قدرت افعل الخدمة,ar,Service Activation / Changes,P1,ما قدرت افعل الخدمة
TKT000840,2025-01-16T00:58:46.509Z,chat,overcharged again,en,Billing & Payments,P2,overcharged again
TKT000841,2024-12-26T00:04:17.692Z,app,التفعيل مش شغال,ar,Service Activation / Changes,P2,التفعيل مش شغال
TKT000842,2024-12-05T14:25:26.835Z,app,same problem again and again,en,Complaints & Service Quality,,same problem again and again
TKT000843,2025-02-26T07:25:35.063Z,app,invoice wrong pls fix,en,Billing & Payments,P3,invoice wrong pls fix
TKT000844,2024-12-20T08:29:29.704Z,chat,router مش شغال help,en,Device / Hardware,P2,router مش شغال help
TKT000845,2024-12-25T18:27:26.073Z,chat,speed بطيئة جدا,en,Network / Connectivity,P4,speed بطيئة جدا
TKT000846,2025-01-09T08:01:25.206Z,app,modem broken need replacement,en,Device / Hardware,P4,modem broken need replacement
TKT000847,2025-01-13T06:30:51.741Z,,signal lost completely,en,Network / Connectivity,P4,signal lost completely
TKT000848,2025-02-05T06:30:27.226Z,email,الواي فاي مش شغال,ar,Network / Connectivity,P4,الواي فاي مش شغال
TKT000849,2024-12-03T16:42:01.822Z,email,internet not working since morning,en,Network / Connectivity,,internet not working since morning
TKT000850,2024-12-03T02:58:43.684Z,app,new service not activated,en,Service Activation / Changes,P3,new service not activated
TKT000851,2024-12-18T13:09:53.311Z,call,upgrade محتاج للباقة,en,Service Activation / Changes,P2,upgrade محتاج للباقة
TKT000852,2025-01-06T02:15:24.911Z,app,جودة الخدمة ردية???,ar,Complaints & Service Quality,P1,جودة الخدمة ردية???
TKT000853,2025-01-06T12:11:09.843Z,email,invoice wrong pls fix!!,en,Billing & Payments,P3,invoice wrong pls fix!!
TKT000854,2024-12-10T07:52:41.165Z,chat,package upgrade problem,en,Service Activation / Changes,P4,package upgrade problem
TKT000855,2025-02-10T17:04:53.565Z,call,plan change issue,en,Service Activation / Changes,P4,plan change issue
TKT000856,2025-02-21T18:29:16.886Z,chat,not happy with support,en,Complaints & Service Quality,P3,not happy with support
TKT000857,2025-02-03T09:20:16.318Z,call,not happy with support,en,Complaints & Service Quality,P3,not happy with support
TKT000858,2024-12-10T11:32:50.580Z,email,خصموا زيادة,ar,Billing & Payments,P3,خصموا زيادة
TKT000859,2024-12-20T12:22:49.153Z,email,السرعة سيئة جدا,ar,Network / Connectivity,P4,السرعة سيئة جدا
TKT000860,2025-02-10T01:44:05.217Z,app,الشبكة معطلة,ar,Network / Connectivity,P3,الشبكة معطلة
TKT000861,2025-01-18T14:30:46.090Z,app,roaming charges too high,en,Roaming & International Services,P3,roaming charges too high
TKT000862,2025-01-31T16:57:19.879Z,call,cant login to my account,en,Account & Authentication,P3,cant login to my account
TKT000863,2024-12-24T19:44:28.783Z,web,need to change my plan,en,Service Activation / Changes,P2,need to change my plan
TKT000864,2024-12-20T07:17:18.600Z,app,الواي فاي مش شغال,ar,Network / Connectivity,P3,الواي فاي مش شغال
TKT000865,2024-12-27T02:57:16.463Z,call,router lights blinking red,en,Device / Hardware,P4,router lights blinking red
TKT000866,2024-12-19T08:40:34.902Z,web,sim registration problem,en,Account & Authentication,P4,sim registration problem
TKT000867,2025-01-02T12:52:18.288Z,app,نسيت الباسورد,ar,Account & Authentication,P3,نسيت الباسورد
TKT000868,2024-12-19T14:35:31.981Z,app,cant access account,en,Account & Authentication,P2,cant access account
TKT000869,2025-01-01T14:19:10.698Z,app,bill  is  incorrect,en,Billing & Payments,P1,bill  is  incorrect
TKT000870,2025-01-23T19:41:48.739Z,chat,sim registration problem,en,Account & Authentication,P4,sim registration problem
TKT000871,2024-12-10T14:58:15.783Z,app,hardware مشكلة في الراوتر,en,Device / Hardware,P4,hardware مشكلة في الراوتر
TKT000872,2025-01-14T09:09:18.142Z,app,المودم خربان,ar,Device / Hardware,P4,المودم خربان
TKT000873,2025-01-21T07:00:00.341Z,email,staff rude,en,Other,P4,staff rude
TKT000874,2025-01-09T07:10:36.560Z,app,غلط في الفاتورة,ar,Billing & Payments,P2,غلط في الفاتورة
TKT000875,2024-12-18T15:31:40.558Z,chat,otp not received,en,Account & Authentication,P3,otp not received
TKT000876,2025-02-28T13:49:33.872Z,chat,مساعدة,ar,Other,P2,مساعدة
TKT000877,2025-01-16T09:56:48.459Z,web,حاسبوني مرتين هالشهر,ar,Billing & Payments,P4,حاسبوني مرتين هالشهر
TKT000878,2025-02-19T18:39:29.828Z,call,why so expensive this month??,en,Billing & Payments,,why so expensive this month??
TKT000879,2025-01-20T16:15:24.124Z,web,مشكلة عندي,,Other,P2,مشكلة عندي
TKT000880,2025-02-25T17:33:01.699Z,email,downgrade request,,Service Activation / Changes,P4,downgrade request
TKT000881,2025-01-06T11:33:22.514Z,call,خصموا زيادة,ar,Billing & Payments,P4,خصموا زيادة
TKT000882,2025-02-07T13:35:36.911Z,web,no signal in my area,en,Network / Connectivity,P3,no signal in my area
TKT000883,2024-12-30T19:14:01.636Z,email,المودم خربان,ar,Device / Hardware,P2,المودم خربان
TKT000884,2025-02-10T10:40:01.681Z,call,الواي فاي مش شغال,ar,Network / Connectivity,,الواي فاي مش شغال
TKT000885,2025-01-01T07:23:03.588Z,app,احتاج مساعدة,ar,Other,P3,احتاج مساعدة
TKT000886,2024-12-25T07:17:59.777Z,chat,charged for service i dont have,en,Billing & Payments,P4,charged for service i dont have
TKT000887,2025-01-21T02:55:53.662Z,web,السرعة سيئة جدا,ar,Network / Connectivity,P3,السرعة سيئة جدا
TKT000888,2025-01-23T20:07:19.049Z,app,support مش كويس at all,ar,Complaints & Service Quality,P2,support مش كويس at all
TKT000889,2025-02-14T09:08:40.114Z,call,login not working???,en,Account & Authentication,,login not working???
TKT000890,2025-01-16T14:35:42.044Z,web,مش راضي عن الدعم,ar,Complaints & Service Quality,P3,مش راضي عن الدعم
TKT000891,2025-01-31T12:06:16.757Z,web,الدفع فشل بس المبلغ اتخصم,ar,Billing & Payments,P4,الدفع فشل بس المبلغ اتخصم
TKT000892,2024-12-12T20:49:01.402Z,web,data roaming مش فعال help,ar,Roaming & International Services,P4,data roaming مش فعال help
TKT000893,2024-12-11T16:20:53.145Z,app,اضواء الراوتر حمرا,ar,Device / Hardware,P3,اضواء الراوتر حمرا
TKT000894,2024-12-09T06:10:19.332Z,call,ابغى اغير الباقة,ar,Service Activation / Changes,P3,ابغى اغير الباقة
TKT000895,2024-12-27T11:04:24.603Z,,international calls not working,en,Roaming & International Services,P4,international calls not working
TKT000896,2025-01-02T18:46:16.507Z,chat,internet not working since morning,en,Network / Connectivity,P4,internet not working since morning
TKT000897,2025-01-28T12:26:47.061Z,app,طلب تخفيض,ar,Service Activation / Changes,P4,طلب تخفيض
TKT000898,2024-12-31T07:14:48.256Z,call,no signal in UAE,en,Roaming & International Services,,no signal in UAE
TKT000899,2025-01-23T07:12:22.785Z,chat,ما في اشارة عندي,ar,Network / Connectivity,P4,ما في اشارة عندي
TKT000900,2025-01-23T09:39:36.588Z,app,charged for service i dont have,en,Billing & Payments,P2,charged for service i dont have
TKT000901,2024-12-01T22:32:20.894Z,call,invoice wrong pls fix,en,Billing & Payments,P1,invoice wrong pls fix
TKT000902,2025-01-16T07:28:08.612Z,email,modem يعيد التشغيل,ar,Device / Hardware,P3,modem يعيد التشغيل
